MjAyMS0wMS0wNCwxMS45MSwxMi4wNiwxMi4xNywxMS41NCwzMzQ0NTgsNDA3ODgwNTI4LjAwLDUuMzMsMi4xMiwwLjI1LDEuMjA=
2021-01-05,12.12,12.15,12.33,11.92,247881,307256384.00,3.40,0.75,0.09,0.89
2021-01-06,12.13,11.82,12.21,11.73,274108,333582800.00,3.95,-2.72,-0.33,0.98
2021-01-07,11.80,11.61,11.87,11.36,287093,339613760.00,4.31,-1.78,-0.21,1.03
2021-01-08,11.67,12.50,12.80,11.67,385501,488938896.00,9.73,7.67,0.89,1.38
2021-01-11,12.34,12.68,12.80,12.05,336637,425856768.00,6.00,1.44,0.18,1.21
2021-01-12,12.47,12.47,12.87,12.34,238741,305326496.00,4.18,-1.66,-0.21,0.86
2021-01-13,12.34,12.65,12.92,12.15,277992,357168272.00,6.17,1.44,0.18,1.00
2021-01-14,12.44,12.48,13.04,12.39,211002,272852384.00,5.14,-1.34,-0.17,0.76
2021-01-15,12.44,12.30,12.78,12.25,153292,194343576.00,4.25,-1.44,-0.18,0.55
2021-01-18,12.34,12.16,12.51,12.02,221157,275770848.00,3.98,-1.14,-0.14,0.79
2021-01-19,12.29,12.47,12.74,12.13,271981,346377648.00,5.02,2.55,0.31,0.98
2021-01-20,12.46,12.86,13.08,12.12,276790,359256544.00,7.70,3.13,0.39,0.99
2021-01-21,12.65,12.71,12.91,12.54,196090,254350983.00,2.88,-1.17,-0.15,0.70
2021-01-22,12.63,12.21,12.63,12.14,179497,226119295.00,3.86,-3.93,-0.50,0.64
2021-01-25,12.27,11.74,12.29,11.72,214699,260583290.00,4.67,-3.85,-0.47,0.77
2021-01-26,11.56,11.60,11.94,11.27,180563,214922916.00,5.71,-1.19,-0.14,0.65
2021-01-27,11.68,12.68,12.78,11.61,398337,506166832.00,10.09,9.31,1.08,1.43
2021-01-28,12.69,12.21,13.02,12.09,300815,383914032.00,7.33,-3.71,-0.47,1.08
2021-01-29,12.34,12.84,13.13,12.34,456909,597194064.00,6.47,5.16,0.63,1.64
2021-02-01,13.09,13.33,13.50,12.94,436703,588348672.00,4.36,3.82,0.49,1.57
2021-02-02,13.25,13.44,13.72,13.03,349823,476346528.00,5.18,0.83,0.11,1.26
2021-02-03,13.32,13.04,13.54,12.96,317878,428821040.00,4.32,-2.98,-0.40,1.14
2021-02-04,13.14,12.99,13.21,12.73,240791,317419168.00,3.68,-0.38,-0.05,0.86
2021-02-05,13.09,11.83,13.09,11.72,418178,524938896.00,10.55,-8.93,-1.16,1.50
2021-02-08,11.80,12.51,12.65,11.79,315882,396169056.00,7.27,5.75,0.68,1.13
2021-02-09,12.44,12.79,12.82,11.95,295010,376110576.00,6.95,2.24,0.28,1.06
2021-02-10,12.62,12.94,12.98,12.48,259558,339660912.00,3.91,1.17,0.15,0.93
2021-02-18,13.64,12.86,13.64,12.53,462545,611294656.00,8.58,-0.62,-0.08,1.66
2021-02-19,12.64,12.65,12.79,12.29,220162,282027056.00,3.89,-1.63,-0.21,0.79
2021-02-22,12.54,13.12,13.22,12.30,356703,465714448.00,7.27,3.72,0.47,1.28
2021-02-23,12.90,13.03,13.47,12.64,264788,352887744.00,6.33,-0.69,-0.09,0.95
2021-02-24,13.16,13.92,14.09,13.10,414048,580889312.00,7.60,6.83,0.89,1.49
2021-02-25,13.76,13.79,14.05,13.45,307016,430780176.00,4.31,-0.93,-0.13,1.10
2021-02-26,13.48,13.32,13.69,12.90,323627,437351536.00,5.73,-3.41,-0.47,1.16
2021-03-01,13.35,12.99,13.46,12.78,302384,402014224.00,5.11,-2.48,-0.33,1.09
2021-03-02,13.00,12.61,13.20,12.54,283342,369500480.00,5.08,-2.93,-0.38,1.02
2021-03-03,12.49,12.78,12.85,12.47,165431,214239745.00,3.01,1.35,0.17,0.59
2021-03-04,12.70,12.38,12.82,12.34,165381,212012023.00,3.76,-3.13,-0.40,0.59
2021-03-05,12.40,12.41,12.49,12.01,154674,193999360.00,3.88,0.24,0.03,0.56
2021-03-08,12.44,12.17,12.61,12.16,169480,214185643.00,3.63,-1.93,-0.24,0.61
2021-03-09,12.19,12.32,12.73,11.99,178798,226196257.00,6.08,1.23,0.15,0.64
2021-03-10,12.42,11.57,12.46,11.51,225627,274480640.00,7.71,-6.09,-0.75,0.81
2021-03-11,11.44,11.68,11.76,11.39,134449,159215089.00,3.20,0.95,0.11,0.48
2021-03-12,11.62,11.55,11.80,11.52,86120,102143848.00,2.40,-1.11,-0.13,0.31
2021-03-15,11.56,11.62,11.88,11.48,105387,126036043.00,3.46,0.61,0.07,0.38
2021-03-16,11.73,11.74,11.76,11.29,106439,126016464.00,4.04,1.03,0.12,0.38
2021-03-17,11.65,11.59,11.73,11.45,101457,120092283.00,2.39,-1.28,-0.15,0.36
2021-03-18,11.60,11.37,11.68,11.30,117977,138430344.00,3.28,-1.90,-0.22,0.42
2021-03-19,11.23,11.21,11.37,10.87,194560,221677514.00,4.40,-1.41,-0.16,0.70
2021-03-22,11.27,11.51,11.62,11.15,134757,157597559.00,4.19,2.68,0.30,0.48
2021-03-23,11.56,11.58,11.69,11.38,89496,105656255.00,2.69,0.61,0.07,0.32
2021-03-24,11.54,11.43,11.63,11.21,99715,116160583.00,3.63,-1.30,-0.15,0.36
2021-03-25,11.44,11.29,11.69,11.19,96491,112899883.00,4.37,-1.22,-0.14,0.35
2021-03-26,11.29,11.57,11.66,11.22,91554,107311491.00,3.90,2.48,0.28,0.33
2021-03-29,11.54,11.62,11.70,11.46,102771,121629662.00,2.07,0.43,0.05,0.37
2021-03-30,11.54,11.53,11.70,11.49,63720,75404382.00,1.81,-0.77,-0.09,0.23
2021-03-31,11.47,11.72,11.92,11.31,95472,113217944.00,5.29,1.65,0.19,0.34
2021-04-01,11.65,11.67,11.76,11.64,43218,51617198.00,1.02,-0.43,-0.05,0.16
2021-04-02,11.73,11.59,11.73,11.53,57449,68168513.00,1.71,-0.69,-0.08,0.21
2021-04-06,11.57,11.38,11.58,11.34,62349,72921795.00,2.07,-1.81,-0.21,0.22
2021-04-07,11.41,11.44,11.49,11.33,38883,45382036.00,1.41,0.53,0.06,0.14
2021-04-08,11.39,11.28,11.44,11.16,69251,80097136.00,2.45,-1.40,-0.16,0.25
2021-04-09,11.32,11.33,11.45,11.25,41606,48315841.00,1.77,0.44,0.05,0.15
2021-04-12,11.27,11.14,11.45,11.14,56889,65782812.00,2.74,-1.68,-0.19,0.20
2021-04-13,11.12,10.90,11.16,10.88,69067,77756408.00,2.51,-2.15,-0.24,0.25
2021-04-14,10.94,10.93,11.05,10.66,82598,91886209.00,3.58,0.28,0.03,0.30
2021-04-15,10.94,11.15,11.20,10.85,64886,73322369.00,3.20,2.01,0.22,0.23
2021-04-16,11.16,11.53,11.59,11.16,85876,100265492.00,3.86,3.41,0.38,0.31
2021-04-19,11.56,11.81,11.97,11.56,143724,172675865.00,3.56,2.43,0.28,0.52
2021-04-20,11.78,11.95,12.11,11.74,171898,210227314.00,3.13,1.19,0.14,0.62
2021-04-21,11.95,12.06,12.22,11.84,101349,124931571.00,3.18,0.92,0.11,0.36
2021-04-22,12.15,12.15,12.39,12.04,138142,172023626.00,2.90,0.75,0.09,0.50
2021-04-23,12.09,12.16,12.23,11.99,99548,122967373.00,1.98,0.08,0.01,0.36
2021-04-26,12.25,11.96,12.62,11.92,186584,232731862.00,5.76,-1.64,-0.20,0.67
2021-04-27,12.09,12.12,12.29,11.99,115997,144001832.00,2.51,1.34,0.16,0.42
2021-04-28,12.11,12.75,12.85,12.10,245111,315487456.00,6.19,5.20,0.63,0.88
2021-04-29,12.74,12.71,12.86,12.48,151059,195597960.00,2.98,-0.31,-0.04,0.54
2021-04-30,12.70,12.75,12.94,12.39,190357,245451444.00,4.33,0.31,0.04,0.68
2021-05-06,12.04,11.99,12.14,11.64,208957,254552015.00,3.92,-5.96,-0.76,0.75
2021-05-07,11.96,11.84,12.27,11.76,150462,184235290.00,4.25,-1.25,-0.15,0.54
2021-05-10,11.74,11.50,11.93,11.45,116161,138320879.00,4.05,-2.87,-0.34,0.42
2021-05-11,11.44,11.46,11.61,11.34,87129,102266902.00,2.35,-0.35,-0.04,0.31
2021-05-12,11.40,11.50,11.61,11.37,86174,101326101.00,2.09,0.35,0.04,0.31
2021-05-13,11.43,11.40,11.59,11.34,94400,110538241.00,2.17,-0.87,-0.10,0.34
2021-05-14,11.39,11.83,12.13,11.39,166885,202544535.00,6.49,3.77,0.43,0.60
2021-05-17,11.79,12.00,12.29,11.79,129605,159413091.00,4.23,1.44,0.17,0.47
2021-05-18,11.96,11.94,12.40,11.81,136886,168517123.00,4.92,-0.50,-0.06,0.49
2021-05-19,11.96,11.99,12.02,11.67,105737,128415749.00,2.93,0.42,0.05,0.38
2021-05-20,11.98,12.03,12.20,11.85,89724,109791643.00,2.92,0.33,0.04,0.32
2021-05-21,12.10,11.83,12.16,11.81,101283,123583174.00,2.91,-1.66,-0.20,0.36
2021-05-24,11.78,12.04,12.05,11.78,84111,102324158.00,2.28,1.78,0.21,0.30
2021-05-25,12.07,12.16,12.25,11.94,113136,139932462.00,2.57,1.00,0.12,0.41
2021-05-26,12.17,12.37,12.43,12.06,123307,154846515.00,3.04,1.73,0.21,0.44
2021-05-27,12.35,12.31,12.58,12.22,132635,167024235.00,2.91,-0.49,-0.06,0.48
2021-05-28,12.29,12.25,12.57,12.15,105090,132092936.00,3.41,-0.49,-0.06,0.38
2021-05-31,12.17,12.40,12.50,12.05,130980,164822418.00,3.67,1.22,0.15,0.47
2021-06-01,12.35,12.38,12.50,12.27,117531,148675641.00,1.85,-0.16,-0.02,0.42
2021-06-02,12.44,12.24,12.60,12.19,132215,166791110.00,3.31,-1.13,-0.14,0.47
2021-06-03,12.26,12.11,12.39,12.04,105457,131232617.00,2.86,-1.06,-0.13,0.38
2021-06-04,12.03,12.07,12.30,11.96,88870,109809286.00,2.81,-0.33,-0.04,0.32
2021-06-07,12.09,12.15,12.25,12.03,69249,85739110.00,1.82,0.66,0.08,0.25
2021-06-08,12.20,12.50,12.68,12.11,175877,223570884.00,4.69,2.88,0.35,0.63
2021-06-09,12.54,12.36,12.63,12.27,113333,143486575.00,2.88,-1.12,-0.14,0.41
2021-06-10,12.38,12.01,12.53,11.96,165813,206152663.00,4.61,-2.83,-0.35,0.60
2021-06-11,12.05,11.22,12.05,11.15,325716,381476192.00,7.49,-6.58,-0.79,1.17
2021-06-15,11.23,11.05,11.24,10.77,202201,227446429.00,4.19,-1.52,-0.17,0.73
2021-06-16,10.97,11.10,11.35,10.93,141318,161302649.00,3.80,0.45,0.05,0.51
2021-06-17,11.10,11.13,11.28,11.02,123322,140597506.00,2.34,0.27,0.03,0.44
2021-06-18,11.14,11.15,11.24,11.01,96624,110205534.00,2.07,0.18,0.02,0.35
2021-06-21,11.15,10.91,11.17,10.86,150812,169154348.00,2.78,-2.15,-0.24,0.54
2021-06-22,10.91,10.81,10.98,10.78,152121,168804594.00,1.83,-0.92,-0.10,0.55
2021-06-23,10.94,10.84,10.94,10.77,104384,115600583.00,1.57,0.28,0.03,0.37
2021-06-24,10.80,10.70,10.93,10.67,121058,133440227.00,2.40,-1.29,-0.14,0.43
2021-06-25,10.69,10.63,10.82,10.57,173955,190312305.00,2.34,-0.65,-0.07,0.62
2021-06-28,10.70,10.57,10.79,10.44,195284,211491046.00,3.29,-0.56,-0.06,0.70
2021-06-29,10.57,10.43,10.68,10.35,178528,191359092.00,3.12,-1.32,-0.14,0.64
2021-06-30,10.45,10.56,10.69,10.36,152608,164353964.00,3.16,1.25,0.13,0.55
2021-07-01,10.58,10.63,10.68,10.42,152081,164500765.00,2.46,0.66,0.07,0.55
2021-07-02,10.57,10.31,10.67,10.24,143851,153638495.00,4.05,-3.01,-0.32,0.52
2021-07-05,10.25,9.97,10.35,9.75,283705,290060384.00,5.82,-3.30,-0.34,1.02
